10,0.77164,0.87736,0.40842,0.63402,0.68907,0.7623,0.7697,0.67034,0.54732,1,0.68176,0.81082,0.81943,0.28247,0.61335,0.85125,0.74247,0.761,0.79595,0.83937,0.86136,0.79002,0.89313,0.84615,0.58048,0.89312,0.87579,0.87335,0.84902,0.82803,0.87579,0.8544,0.9097,0.82214,0.92743,0.89313,0.85774,0.79126,0.87288,0.9043,0.64964,0.60536,0.79126,0.84879,0.81082,0.76779,0.43659,0.73906,0.44131,0.51472,0.74379
11,0.56697,0.78346,0.34663,0.41325,0.87086,0.8644,0.878,0.86623,0.32061,0.68176,1,0.64072,0.8341,0.21616,0.47395,0.74226,0.87929,0.88876,0.5997,0.73506,0.79696,0.65067,0.69233,0.80956,0.70006,0.67956,0.64412,0.69674,0.73595,0.63194,0.64412,0.77761,0.7478,0.80656,0.71545,0.69233,0.60279,0.82308,0.7015,0.68567,0.7386,0.83321,0.82308,0.72147,0.64072,0.86358,0.62479,0.87062,0.41868,0.53232,0.70116
12,0.86831,0.75407,0.40654,0.71775,0.64847,0.69744,0.69799,0.62174,0.63694,0.81082,0.64072,1,0.70805,0.33407,0.62769,0.81642,0.68859,0.70831,0.90994,0.82456,0.78991,0.88997,0.86221,0.78249,0.55037,0.84588,0.9058,0.89261,0.86897,0.90858,0.9058,0.81948,0.8008,0.74839,0.82765,0.86221,0.85906,0.70664,0.83464,0.85741,0.5938,0.57046,0.70664,0.81596,1,0.69627,0.37945,0.67725,0.46925,0.51816,0.66482
13,0.64625,0.89794,0.38853,0.50297,0.83854,0.86391,0.92164,0.8254,0.41274,0.81943,0.8341,0.70805,1,0.2418,0.50554,0.80908,0.89255,0.91231,0.66641,0.78587,0.86213,0.69595,0.79722,0.90259,0.7014,0.7933,0.74148,0.76891,0.80312,0.70806,0.74148,0.82806,0.86163,0.8543,0.81298,0.79722,0.71501,0.8732,0.77578,0.76889,0.71818,0.75138,0.8732,0.78287,0.70805,0.91447,0.54891,0.88574,0.42319,0.47863,0.77587
14,0.37832,0.25139,0.76264,0.2787,0.26222,0.23241,0.23551,0.23422,0.49646,0.28247,0.21616,0.33407,0.2418,1,0.13825,0.29217,0.22713,0.24,0.34724,0.24892,0.24568,0.36385,0.29502,0.2442,0.12379,0.30865,0.31905,0.30886,0.27249,0.32342,0.31905,0.29033,0.26274,0.2529,0.2783,0.29502,0.30589,0.20584,0.30106,0.29466,0.17896,0.20771,0.20584,0.29313,0.33407,0.2311,0.026873,0.20209,0.55866,0.041143,0.27031
15,0.57313,0.56392,0.24189,0.47495,0.45464,0.52338,0.51109,0.4185,0.37733,0.61335,0.47395,0.62769,0.50554,0.13825,1,0.63042,0.49825,0.51921,0.62401,0.65729,0.61817,0.61249,0.64721,0.56712,0.46696,0.62877,0.64855,0.65887,0.64099,0.62434,0.64855,0.63883,0.62234,0.57945,0.62095,0.64721,0.62052,0.55205,0.62306,0.63789,0.46738,0.40419,0.55205,0.63924,0.62769,0.5166,0.34964,0.50614,0.31953,0.46927,0.47583
16,0.74293,0.86573,0.39801,0.59853,0.75129,0.8101,0.80363,0.7034,0.52368,0.85125,0.74226,0.81642,0.80908,0.29217,0.63042,1,0.78412,0.81298,0.79139,0.84766,0.90331,0.8119,0.90256,0.86984,0.63664,0.82168,0.84433,0.85798,0.84865,0.82933,0.84433,0.90056,0.90659,0.88262,0.86146,0.90256,0.80047,0.81462,0.88786,0.83748,0.6679,0.6423,0.81462,0.88308,0.81642,0.80474,0.45249,0.76989,0.42899,0.54983,0.73473
17,0.62749,0.84339,0.37424,0.46897,0.86972,0.90914,0.93178,0.86953,0.35649,0.74247,0.87929,0.68859,0.89255,0.22713,0.49825,0.78412,1,0.92782,0.64083,0.7923,0.84809,0.68335,0.74877,0.86291,0.7283,0.7381,0.70536,0.7368,0.77831,0.69013,0.70536,0.81839,0.80847,0.84665,0.76255,0.74877,0.66171,0.87581,0.74251,0.73401,0.7061,0.7887,0.87581,0.77224,0.68859,0.93271,0.55661,0.91288,0.43368,0.51337,0.74594
18,0.63703,0.86135,0.39189,0.47936,0.87916,0.90913,0.94246,0.86349,0.38306,0.761,0.88876,0.70831,0.91231,0.24,0.51921,0.81298,0.92782,1,0.66767,0.80744,0.87544,0.70535,0.76932,0.87727,0.7403,0.74726,0.72133,0.76065,0.80655,0.70315,0.72133,0.84664,0.8285,0.87272,0.7928,0.76932,0.67745,0.87964,0.76886,0.75784,0.7355,0.79378,0.87964,0.79259,0.70831,0.93445,0.57711,0.91538,0.44618,0.52757,0.75242
19,0.90645,0.73047,0.39195,0.75024,0.59947,0.66926,0.65917,0.56565,0.66017,0.79595,0.5997,0.90994,0.66641,0.34724,0.62401,0.79139,0.64083,0.66767,1,0.80868,0.75672,0.9116,0.83207,0.73806,0.51543,0.82057,0.89657,0.87057,0.83232,0.90453,0.89657,0.78607,0.77568,0.72195,0.80981,0.83207,0.88001,0.6705,0.81592,0.86577,0.57763,0.50962,0.6705,0.77371,0.90994,0.66105,0.36285,0.62843,0.47448,0.53626,0.63716
20,0.77717,0.83149,0.38281,0.63152,0.72899,0.81049,0.78992,0.7028,0.50297,0.83937,0.73506,0.82456,0.78587,0.24892,0.65729,0.84766,0.7923,0.80744,0.80868,1,0.87581,0.81204,0.85572,0.85474,0.62438,0.86995,0.85299,0.8826,0.89112,0.82796,0.85299,0.88966,0.86689,0.84745,0.84669,0.85572,0.82241,0.80326,0.85125,0.85125,0.65602,0.63142,0.80326,0.85733,0.82456,0.79236,0.43447,0.76577,0.4664,0.56043,0.71719
21,0.72556,0.90025,0.39561,0.5617,0.80823,0.85471,0.87218,0.77825,0.47366,0.86136,0.79696,0.78991,0.86213,0.24568,0.61817,0.90331,0.84809,0.87544,0.75672,0.87581,1,0.7771,0.86989,0.89541,0.69102,0.81793,0.82582,0.84552,0.88977,0.79671,0.82582,0.91098,0.91764,0.91556,0.87709,0.86989,0.77679,0.88624,0.85223,0.84759,0.70407,0.72581,0.88624,0.8908,0.78991,0.87381,0.5217,0.84763,0.47877,0.55466,0.74751
22,0.89752,0.74002,0.43402,0.72019,0.65286,0.70776,0.69341,0.61239,0.64595,0.79002,0.65067,0.88997,0.69595,0.36385,0.61249,0.8119,0.68335,0.70535,0.9116,0.81204,0.7771,1,0.81303,0.7584,0.56273,0.81968,0.88057,0.86782,0.83986,0.90249,0.88057,0.81046,0.78379,0.75915,0.8002,0.81303,0.81673,0.69924,0.82356,0.83061,0.59357,0.56073,0.69924,0.78607,0.88997,0.69409,0.4175,0.664,0.5239,0.55117,0.64984
23,0.79496,0.85101,0.37604,0.64719,0.6987,0.75905,0.77795,0.67754,0.57215,0.89313,0.69233,0.86221,0.79722,0.29502,0.64721,0.90256,0.74877,0.76932,0.83207,0.85572,0.86989,0.81303,1,0.86669,0.58893,0.8814,0.87125,0.91276,0.84828,0.84316,0.87125,0.88529,0.89582,0.81206,0.90289,1,0.87515,0.78614,0.90737,0.8868,0.64334,0.61105,0.78614,0.87305,0.86221,0.76928,0.40658,0.74302,0.41003,0.54632,0.73379
24,0.71322,0.92754,0.37508,0.55517,0.80788,0.85548,0.88792,0.78556,0.46569,0.84615,0.80956,0.78249,0.90259,0.2442,0.56712,0.86984,0.86291,0.87727,0.73806,0.85474,0.89541,0.7584,0.86669,1,0.69025,0.84237,0.80915,0.84118,0.85587,0.77598,0.80915,0.89073,0.90252,0.89187,0.85703,0.86669,0.77407,0.8754,0.84911,0.82705,0.73051,0.71512,0.8754,0.84398,0.78249,0.87156,0.49577,0.84602,0.42565,0.50934,0.79741
25,0.47828,0.66584,0.30666,0.34438,0.65908,0.71028,0.7315,0.64267,0.29392,0.58048,0.70006,0.55037,0.7014,0.12379,0.46696,0.63664,0.7283,0.7403,0.51543,0.62438,0.69102,0.56273,0.58893,0.69025,1,0.57429,0.55022,0.59103,0.63301,0.54161,0.55022,0.66432,0.64638,0.70325,0.60867,0.58893,0.51043,0.7157,0.60151,0.582,0.60897,0.58575,0.7157,0.61633,0.55037,0.72963,0.50397,0.72122,0.37556,0.42073,0.60676
26,0.79846,0.81977,0.41396,0.65224,0.67666,0.73344,0.74997,0.65963,0.55143,0.89312,0.67956,0.84588,0.7933,0.30865,0.62877,0.82168,0.7381,0.74726,0.82057,0.86995,0.81793,0.81968,0.8814,0.84237,0.57429,1,0.8745,0.90501,0.84423,0.84086,0.8745,0.84667,0.87648,0.77089,0.87042,0.8814,0.86255,0.76041,0.8569,0.87814,0.63261,0.59072,0.76041,0.82376,0.84588,0.74413,0.39268,0.71766,0.43913,0.52265,0.71054
27,0.85302,0.80995,0.42095,0.69392,0.6514,0.72175,0.72897,0.63082,0.60622,0.87579,0.64412,0.9058,0.74148,0.31905,0.64855,0.84433,0.70536,0.72133,0.89657,0.85299,0.82582,0.88057,0.87125,0.80915,0.55022,0.8745,1,0.91159,0.89468,0.92872,1,0.84353,0.85325,0.78504,0.86958,0.87125,0.87449,0.74521,0.86031,0.8889,0.60623,0.56738,0.74521,0.84418,0.9058,0.72709,0.39214,0.69769,0.48522,0.54597,0.69369
28,0.83594,0.81786,0.39678,0.66449,0.70099,0.75058,0.75344,0.67364,0.58654,0.87335,0.69674,0.89261,0.76891,0.30886,0.65887,0.85798,0.7368,0.76065,0.87057,0.8826,0.84552,0.86782,0.91276,0.84118,0.59103,0.90501,0.91159,1,0.88683,0.88618,0.91159,0.87612,0.86176,0.79615,0.89006,0.91276,0.89081,0.75963,0.89482,0.90923,0.64618,0.60927,0.75963,0.85084,0.89261,0.75309,0.42359,0.72689,0.45822,0.57626,0.72412
29,0.78064,0.84873,0.42764,0.63631,0.74438,0.78953,0.79958,0.71803,0.53804,0.84902,0.73595,0.86897,0.80312,0.27249,0.64099,0.84865,0.77831,0.80655,0.83232,0.89112,0.88977,0.83986,0.84828,0.85587,0.63301,0.84423,0.89468,0.88683,1,0.86698,0.89468,0.88014,0.87156,0.83552,0.86726,0.84828,0.80683,0.8076,0.84246,0.86908,0.67361,0.66616,0.8076,0.8613,0.86897,0.79681,0.46614,0.77605,0.50791,0.54838,0.70454
30,0.87108,0.76907,0.41192,0.71576,0.63734,0.71339,0.70063,0.60733,0.61312,0.82803,0.63194,0.90858,0.70806,0.32342,0.62434,0.82933,0.69013,0.70315,0.90453,0.82796,0.79671,0.90249,0.84316,0.77598,0.54161,0.84086,0.92872,0.88618,0.86698,1,0.92872,0.82465,0.80502,0.7657,0.83477,0.84316,0.84659,0.70872,0.84098,0.86226,0.5805,0.54518,0.70872,0.81532,0.90858,0.70808,0.3921,0.66993,0.48396,0.55226,0.66838
31,0.85302,0.80995,0.42095,0.69392,0.6514,0.72175,0.72897,0.63082,0.60622,0.87579,0.64412,0.9058,0.74148,0.31905,0.64855,0.84433,0.70536,0.72133,0.89657,0.85299,0.82582,0.88057,0.87125,0.80915,0.55022,0.8745,1,0.91159,0.89468,0.92872,1,0.84353,0.85325,0.78504,0.86958,0.87125,0.87449,0.74521,0.86031,0.8889,0.60623,0.56738,0.74521,0.84418,0.9058,0.72709,0.39214,0.69769,0.48522,0.54597,0.69369
32,0.75453,0.86222,0.42241,0.58097,0.7715,0.83023,0.83576,0.74116,0.51341,0.8544,0.77761,0.81948,0.82806,0.29033,0.63883,0.90056,0.81839,0.84664,0.78607,0.88966,0.91098,0.81046,0.88529,0.89073,0.66432,0.84667,0.84353,0.87612,0.88014,0.82465,0.84353,1,0.88522,0.88001,0.87158,0.88529,0.8024,0.83863,0.89694,0.84864,0.68982,0.68735,0.83863,0.90898,0.81948,0.83119,0.48101,0.79135,0.49152,0.56141,0.74163
33,0.7443,0.90974,0.39802,0.59827,0.75623,0.81773,0.8357,0.7367,0.48897,0.9097,0.7478,0.8008,0.86163,0.26274,0.62234,0.90659,0.80847,0.8285,0.77568,0.86689,0.91764,0.78379,0.89582,0.90252,0.64638,0.87648,0.85325,0.86176,0.87156,0.80502,0.85325,0.88522,1,0.87308,0.88988,0.89582,0.81536,0.86059,0.86093,0.86184,0.6963,0.6627,0.86059,0.87344,0.8008,0.82888,0.46199,0.8038,0.4284,0.53478,0.75227
34,0.69369,0.91215,0.4015,0.52336,0.80354,0.88554,0.85893,0.76737,0.44115,0.82214,0.80656,0.74839,0.8543,0.2529,0.57945,0.88262,0.84665,0.87272,0.72195,0.84745,0.91556,0.75915,0.81206,0.89187,0.70325,0.77089,0.78504,0.79615,0.83552,0.7657,0.78504,0.88001,0.87308,1,0.83027,0.81206,0.73294,0.87611,0.82691,0.80793,0.71774,0.71387,0.87611,0.85331,0.74839,0.86519,0.53748,0.8287,0.46469,0.5268,0.76162
35,0.78156,0.87946,0.4174,0.60848,0.72734,0.77804,0.79917,0.6991,0.54854,0.92743,0.71545,0.82765,0.81298,0.2783,0.62095,0.86146,0.76255,0.7928,0.80981,0.84669,0.87709,0.8002,0.90289,0.85703,0.60867,0.87042,0.86958,0.89006,0.86726,0.83477,0.86958,0.87158,0.88988,0.83027,1,0.90289,0.8449,0.79404,0.89497,0.91937,0.68492,0.64872,0.79404,0.85005,0.82765,0.79625,0.46504,0.76017,0.47212,0.52343,0.7591
36,0.79496,0.85101,0.37604,0.64719,0.6987,0.75905,0.77795,0.67754,0.57215,0.89313,0.69233,0.86221,0.79722,0.29502,0.64721,0.90256,0.74877,0.76932,0.83207,0.85572,0.86989,0.81303,1,0.86669,0.58893,0.8814,0.87125,0.91276,0.84828,0.84316,0.87125,0.88529,0.89582,0.81206,0.90289,1,0.87515,0.78614,0.90737,0.8868,0.64334,0.61105,0.78614,0.87305,0.86221,0.76928,0.40658,0.74302,0.41003,0.54632,0.73379
37,0.85507,0.77652,0.35665,0.71634,0.60117,0.67307,0.68727,0.57991,0.63421,0.85774,0.60279,0.85906,0.71501,0.30589,0.62052,0.80047,0.66171,0.67745,0.88001,0.82241,0.77679,0.81673,0.87515,0.77407,0.51043,0.86255,0.87449,0.89081,0.80683,0.84659,0.87449,0.8024,0.81536,0.73294,0.8449,0.87515,1,0.70035,0.83678,0.89558,0.58234,0.51671,0.70035,0.79547,0.85906,0.68612,0.35483,0.65174,0.40737,0.52856,0.67216
38,0.64433,0.87532,0.36486,0.49724,0.82017,0.86846,0.89204,0.84416,0.39556,0.79126,0.82308,0.70664,0.8732,0.20584,0.55205,0.81462,0.87581,0.87964,0.6705,0.80326,0.88624,0.69924,0.78614,0.8754,0.7157,0.76041,0.74521,0.75963,0.8076,0.70872,0.74521,0.83863,0.86059,0.87611,0.79404,0.78614,0.70035,1,0.76101,0.76394,0.69536,0.76349,1,0.8181,0.70664,0.9056,0.54033,0.91024,0.46951,0.5213,0.72217
39,0.78518,0.83888,0.40043,0.6027,0.70696,0.76486,0.76478,0.6576,0.5657,0.87288,0.7015,0.83464,0.77578,0.30106,0.62306,0.88786,0.74251,0.76886,0.81592,0.85125,0.85223,0.82356,0.90737,0.84911,0.60151,0.8569,0.86031,0.89482,0.84246,0.84098,0.86031,0.89694,0.86093,0.82691,0.89497,0.90737,0.83678,0.76101,1,0.88095,0.64614,0.59657,0.76101,0.84314,0.83464,0.76296,0.42042,0.7209,0.45344,0.52856,0.74014
40,0.83668,0.84567,0.41805,0.65809,0.68791,0.74979,0.76109,0.6616,0.58623,0.9043,0.68567,0.85741,0.76889,0.29466,0.63789,0.83748,0.73401,0.75784,0.86577,0.85125,0.84759,0.83061,0.8868,0.82705,0.582,0.87814,0.8889,0.90923,0.86908,0.86226,0.8889,0.84864,0.86184,0.80793,0.91937,0.8868,0.89558,0.76394,0.88095,1,0.66273,0.60847,0.76394,0.83004,0.85741,0.76108,0.43709,0.7266,0.4575,0.55458,0.71785
41,0.53752,0.71933,0.32482,0.38328,0.68271,0.73517,0.73103,0.67311,0.32761,0.64964,0.7386,0.5938,0.71818,0.17896,0.46738,0.6679,0.7061,0.7355,0.57763,0.65602,0.70407,0.59357,0.64334,0.73051,0.60897,0.63261,0.60623,0.64618,0.67361,0.5805,0.60623,0.68982,0.6963,0.71774,0.68492,0.64334,0.58234,0.69536,0.64614,0.66273,1,0.71304,0.69536,0.6548,0.5938,0.7157,0.53039,0.70018,0.35536,0.5128,0.70786
42,0.48241,0.70021,0.31062,0.32206,0.83648,0.76877,0.79784,0.85568,0.24402,0.60536,0.83321,0.57046,0.75138,0.20771,0.40419,0.6423,0.7887,0.79378,0.50962,0.63142,0.72581,0.56073,0.61105,0.71512,0.58575,0.59072,0.56738,0.60927,0.66616,0.54518,0.56738,0.68735,0.6627,0.71387,0.64872,0.61105,0.51671,0.76349,0.59657,0.60847,0.71304,1,0.76349,0.65621,0.57046,0.7902,0.50649,0.80181,0.39219,0.50242,0.62918
43,0.64433,0.87532,0.36486,0.49724,0.82017,0.86846,0.89204,0.84416,0.39556,0.79126,0.82308,0.70664,0.8732,0.20584,0.55205,0.81462,0.87581,0.87964,0.6705,0.80326,0.88624,0.69924,0.78614,0.8754,0.7157,0.76041,0.74521,0.75963,0.8076,0.70872,0.74521,0.83863,0.86059,0.87611,0.79404,0.78614,0.70035,1,0.76101,0.76394,0.69536,0.76349,1,0.8181,0.70664,0.9056,0.54033,0.91024,0.46951,0.5213,0.72217
44,0.73625,0.83876,0.41092,0.57595,0.71908,0.7944,0.78706,0.71467,0.49061,0.84879,0.72147,0.81596,0.78287,0.29313,0.63924,0.88308,0.77224,0.79259,0.77371,0.85733,0.8908,0.78607,0.87305,0.84398,0.61633,0.82376,0.84418,0.85084,0.8613,0.81532,0.84418,0.90898,0.87344,0.85331,0.85005,0.87305,0.79547,0.8181,0.84314,0.83004,0.6548,0.65621,0.8181,1,0.81596,0.78934,0.44576,0.77221,0.47827,0.54895,0.69983
45,0.86831,0.75407,0.40654,0.71775,0.64847,0.69744,0.69799,0.62174,0.63694,0.81082,0.64072,1,0.70805,0.33407,0.62769,0.81642,0.68859,0.70831,0.90994,0.82456,0.78991,0.88997,0.86221,0.78249,0.55037,0.84588,0.9058,0.89261,0.86897,0.90858,0.9058,0.81948,0.8008,0.74839,0.82765,0.86221,0.85906,0.70664,0.83464,0.85741,0.5938,0.57046,0.70664,0.81596,1,0.69627,0.37945,0.67725,0.46925,0.51816,0.66482
46,0.64709,0.87194,0.38696,0.47426,0.86902,0.90926,0.94352,0.86379,0.38449,0.76779,0.86358,0.69627,0.91447,0.2311,0.5166,0.80474,0.93271,0.93445,0.66105,0.79236,0.87381,0.69409,0.76928,0.87156,0.72963,0.74413,0.72709,0.75309,0.79681,0.70808,0.72709,0.83119,0.82888,0.86519,0.79625,0.76928,0.68612,0.9056,0.76296,0.76108,0.7157,0.7902,0.9056,0.78934,0.69627,1,0.56706,0.93531,0.46298,0.51723,0.76096
47,0.34627,0.50294,0.13284,0.23997,0.56083,0.54641,0.56935,0.56334,0.15875,0.43659,0.62479,0.37945,0.54891,0.026873,0.34964,0.45249,0.55661,0.57711,0.36285,0.43447,0.5217,0.4175,0.40658,0.49577,0.50397,0.39268,0.39214,0.42359,0.46614,0.3921,0.39214,0.48101,0.46199,0.53748,0.46504,0.40658,0.35483,0.54033,0.42042,0.43709,0.53039,0.50649,0.54033,0.44576,0.37945,0.56706,1,0.58006,0.25908,0.49732,0.3882
48,0.60795,0.83768,0.35487,0.45354,0.85798,0.88668,0.92074,0.88447,0.3458,0.73906,0.87062,0.67725,0.88574,0.20209,0.50614,0.76989,0.91288,0.91538,0.62843,0.76577,0.84763,0.664,0.74302,0.84602,0.72122,0.71766,0.69769,0.72689,0.77605,0.66993,0.69769,0.79135,0.8038,0.8287,0.76017,0.74302,0.65174,0.91024,0.7209,0.7266,0.70018,0.80181,0.91024,0.77221,0.67725,0.93531,0.58006,1,0.45439,0.52278,0.71853
49,0.51669,0.44139,0.66839,0.37155,0.40072,0.43825,0.44791,0.40815,0.56535,0.44131,0.41868,0.46925,0.42319,0.55866,0.31953,0.42899,0.43368,0.44618,0.47448,0.4664,0.47877,0.5239,0.41003,0.42565,0.37556,0.43913,0.48522,0.45822,0.50791,0.48396,0.48522,0.49152,0.4284,0.46469,0.47212,0.41003,0.40737,0.46951,0.45344,0.4575,0.35536,0.39219,0.46951,0.47827,0.46925,0.46298,0.25908,0.45439,1,0.21244,0.41049
50,0.50658,0.49373,0.0655,0.3738,0.52491,0.54862,0.50161,0.51696,0.20897,0.51472,0.53232,0.51816,0.47863,0.041143,0.46927,0.54983,0.51337,0.52757,0.53626,0.56043,0.55466,0.55117,0.54632,0.50934,0.42073,0.52265,0.54597,0.57626,0.54838,0.55226,0.54597,0.56141,0.53478,0.5268,0.52343,0.54632,0.52856,0.5213,0.52856,0.55458,0.5128,0.50242,0.5213,0.54895,0.51816,0.51723,0.49732,0.52278,0.21244,1,0.38087
0,0.62615,0.80192,0.38425,0.4633,0.6761,0.75916,0.76991,0.65583,0.47538,0.74379,0.70116,0.66482,0.77587,0.27031,0.47583,0.73473,0.74594,0.75242,0.63716,0.71719,0.74751,0.64984,0.73379,0.79741,0.60676,0.71054,0.69369,0.72412,0.70454,0.66838,0.69369,0.74163,0.75227,0.76162,0.7591,0.73379,0.67216,0.72217,0.74014,0.71785,0.70786,0.62918,0.72217,0.69983,0.66482,0.76096,0.3882,0.71853,0.41049,0.38087,1
